ticker,exchange,assetType,priceCurrency,startDate,endDate
DHTYX,NMFQS,Mutual Fund,USD,2011-12-30,2020-12-16
DHULZ,NASDAQ,Stock,USD,,
DHVW,NYSE ARCA,ETF,USD,2015-05-12,2019-04-04
DHX,NYSE,Stock,USD,2007-07-26,2020-12-16
DHXM,NASDAQ,Stock,USD,2014-10-23,2019-12-23
DHY,NYSE MKT,ETF,USD,1998-07-29,2020-12-16
DHYAX,NMFQS,Mutual Fund,USD,2007-03-15,2020-12-16
DHYCX,NMFQS,Mutual Fund,USD,2007-03-15,2020-12-16
DHYYX,NMFQS,Mutual Fund,USD,2014-01-02,2020-12-16
DI,NYSE ARCA,ETF,USD,2014-01-23,2017-04-17
DI1,,Stock,USD,,
DIA,NYSE ARCA,ETF,USD,1998-01-20,2020-12-16
DIAAF,OTCCE,Stock,USD,2016-01-04,2020-12-16
DIAL,NYSE ARCA,ETF,USD,2017-10-12,2020-12-16
DIAL,NASDAQ,Stock,USD,2012-11-26,2013-12-13
DIAL1,NASDAQ,Stock,USD,,
DIALF,PINK,Stock,USD,2016-01-08,2020-12-16
DIAMX,NMFQS,Mutual Fund,USD,2000-06-30,2020-12-16
DIAN,NASDAQ,Stock,USD,,
DIASX,NMFQS,Mutual Fund,USD,2002-10-31,2020-12-16
DIAVX,NMFQS,Mutual Fund,USD,2002-10-31,2020-12-16
DIAX,NYSE,ETF,USD,2014-12-03,2020-12-16
DIAYX,NMFQS,Mutual Fund,USD,2011-12-30,2020-12-16
DIBAX,NMFQS,Mutual Fund,USD,2005-12-30,2020-12-16
DIBCX,NMFQS,Mutual Fund,USD,2005-12-30,2020-12-16
DIBFX,NMFQS,Mutual Fund,USD,2000-09-11,2017-09-22
DIBPL,OTCGREY,Stock,USD,,
DIBRX,NMFQS,Mutual Fund,USD,2005-12-30,2020-12-16
DIBUF,PINK,Stock,USD,2007-08-07,2018-04-23
DIBYX,NMFQS,Mutual Fund,USD,2014-01-02,2020-12-16
DICAX,NMFQS,Mutual Fund,USD,2017-02-01,2020-12-16
DICBX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-10
DICCF,PINK,Stock,USD,2017-10-11,2020-12-16
DICCX,NMFQS,Mutual Fund,USD,2017-02-01,2019-07-31
DICE,NASDAQ,Stock,USD,,
DICEX,NMFQS,Mutual Fund,USD,2017-02-01,2020-12-16
DICVX,NMFQS,Mutual Fund,USD,2002-11-15,2016-02-02
DICXX,NMFQS,Mutual Fund,USD,,
DIDAF,PINK,Stock,USD,2011-08-26,2020-12-16
DIDAY,PINK,Stock,USD,2014-09-03,2020-12-16
DIEAX,NMFQS,Mutual Fund,USD,2003-01-31,2020-12-16
DIECX,NMFQS,Mutual Fund,USD,2003-01-31,2020-12-16
DIEFX,NMFQS,Mutual Fund,USD,2017-03-20,2020-12-16
DIEG,NASDAQ,Stock,USD,,
DIEGX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIEMX,NMFQS,Mutual Fund,USD,2017-07-27,2020-12-16
DIEN,PINK,Stock,USD,2014-02-19,2020-12-16
DIEQX,NMFQS,Mutual Fund,USD,1997-02-26,2020-12-16
DIERX,NMFQS,Mutual Fund,USD,2003-01-31,2020-12-16
DIET,NASDAQ,ETF,USD,2019-11-14,2020-05-21
DIET1,NASDAQ,Stock,USD,,
DIEYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DIEZX,NMFQS,Mutual Fund,USD,2018-07-17,2020-12-16
DIFAX,NMFQS,Mutual Fund,USD,2006-05-26,2020-12-16
DIFCX,NMFQS,Mutual Fund,USD,2006-05-26,2020-12-16
DIFDX,NMFQS,Mutual Fund,USD,2008-07-01,2020-12-16
DIFEX,NMFQS,Mutual Fund,USD,2008-07-01,2020-12-16
DIFFX,NMFQS,Mutual Fund,USD,2008-07-01,2020-12-16
DIFGX,NMFQS,Mutual Fund,USD,2008-07-01,2020-12-16
DIFHX,NMFQS,Mutual Fund,USD,2012-07-02,2020-12-16
DIFIX,NMFQS,Mutual Fund,USD,2006-05-26,2020-12-16
DIFTY,PINK,Stock,USD,2010-06-21,2020-12-16
DIG,NYSE ARCA,ETF,USD,2007-02-01,2020-12-16
DIGAF,PINK,Stock,USD,2016-01-04,2020-12-16
DIGBF,OTCGREY,Stock,USD,2009-03-03,2020-12-16
DIGE,NASDAQ,Stock,USD,,
DIGF,NASDAQ,Stock,USD,,
DIGFX,NMFQS,Mutual Fund,USD,,
DIGGX,NMFQS,Mutual Fund,USD,2019-05-24,2020-12-16
DIGI,PINK,Stock,USD,2017-09-26,2020-12-16
DIGI1,NASDAQ,Stock,USD,,
DIGI2,,Stock,USD,,
DIGIX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIGL,NASDAQ,Stock,USD,,
DIGM,,Stock,USD,2018-06-04,2018-09-24
DIGNX,NMFQS,Mutual Fund,USD,2016-01-04,2018-04-20
DIGP,OTCQB,Stock,USD,2012-06-26,2020-12-16
DIGRP,OTCGREY,Stock,USD,2015-08-28,2020-09-04
DIGS,,Stock,USD,,
DIGSQ,NASDAQ,Stock,USD,,
DIGTF,OTCGREY,Stock,USD,2016-12-29,2020-12-16
DIGX,NASDAQ,Stock,USD,2017-09-19,2018-08-28
DIGXD,PINK,Stock,USD,2011-11-21,2018-09-25
DIHQX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIHRX,NMFQS,Mutual Fund,USD,2017-05-16,2020-12-16
DIHSX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIHYX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DII,,Stock,USD,,
DIIBF,PINK,Stock,USD,2001-01-02,2020-12-16
DIIEX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIIG,,Stock,USD,,
DIIGX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIIHX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIIMX,NMFQS,Mutual Fund,USD,2012-10-10,2016-06-10
DIISF,OTCGREY,Stock,USD,2017-10-26,2020-12-16
DIISX,NMFQS,Mutual Fund,USD,1997-06-30,2020-12-16
DIISY,PINK,Stock,USD,2013-03-21,2020-12-16
DIIXX,NMFQS,Mutual Fund,USD,,
DILAX,NMFQS,Mutual Fund,USD,2007-01-05,2020-12-16
DILBX,NMFQS,Mutual Fund,USD,2007-01-05,2017-09-11
DILCX,NMFQS,Mutual Fund,USD,2007-01-05,2020-12-16
DILHX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DILRX,NMFQS,Mutual Fund,USD,2013-01-02,2020-12-16
DILSX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DILXX,NMFQS,Mutual Fund,USD,,
DILYX,NMFQS,Mutual Fund,USD,2009-12-31,2020-12-16
DIM,NYSE ARCA,ETF,USD,2006-06-16,2020-12-16
DIMC,PINK,Stock,USD,2001-01-02,2020-12-16
DIMD,,Stock,USD,,
DIMGX,NMFQS,Mutual Fund,USD,2001-11-07,2017-08-11
DIMIX,NMFQS,Mutual Fund,USD,2008-12-15,2020-12-16
DIMN,OTCBB,Stock,USD,2015-04-27,2018-05-03
DIMVX,NMFQS,Mutual Fund,USD,2001-10-11,2017-08-11
DIMXX,NMFQS,Mutual Fund,USD,,
DIN,NYSE,Stock,USD,1991-07-12,2020-12-16
DINAX,NMFQS,Mutual Fund,USD,2002-01-02,2020-12-16
DINBX,NMFQS,Mutual Fund,USD,1992-04-09,2019-09-25
DINCX,NMFQS,Mutual Fund,USD,1997-07-28,2020-12-16
DINDX,NMFQS,Mutual Fund,USD,1997-07-28,2020-12-16
DINE,NASDAQ,Stock,USD,2001-01-02,2011-01-03
DINIQ,NYSE,Stock,USD,,
DINIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
DINRF,OTCGREY,Stock,USD,2013-04-18,2020-12-16
DINT,NASDAQ,ETF,USD,2018-03-02,2020-12-16
DIOAX,NMFQS,Mutual Fund,USD,2017-11-28,2020-09-23
DIOCX,NMFQS,Mutual Fund,USD,2017-11-28,2020-09-23
DIOD,NASDAQ,Stock,USD,1992-03-17,2020-12-16
DIOIX,NMFQS,Mutual Fund,USD,2017-11-28,2020-09-23
DIOMQ,NYSE,Stock,USD,,
DION,PINK,Stock,USD,2005-01-13,2020-12-16
DIOSF,OTCGREY,Stock,USD,2016-02-22,2020-12-16
DIOYX,NMFQS,Mutual Fund,USD,2017-11-30,2020-09-23
DIPAIX,NMFQS,Mutual Fund,USD,,
DIPAJX,NMFQS,Mutual Fund,USD,,
DIPAKX,NMFQS,Mutual Fund,USD,,
DIPANX,NMFQS,Mutual Fund,USD,,
DIPAOX,NMFQS,Mutual Fund,USD,,
DIPAX,NMFQS,Mutual Fund,USD,2004-12-02,2015-06-15
DIPGF,OTCGREY,Stock,USD,2016-02-16,2020-12-16
DIPGY,PINK,Stock,USD,2016-01-04,2020-12-16
DIPSX,NMFQS,Mutual Fund,USD,2012-08-03,2020-12-16
DIPXX,NMFQS,Mutual Fund,USD,,
DIQXX,NMFQS,Mutual Fund,USD,,
DIRT,NYSE ARCA,ETF,USD,2011-04-21,2018-04-11
DIRV,PINK,Stock,USD,2013-01-30,2020-12-16
DIRVX,NMFQS,Mutual Fund,USD,2002-11-15,2016-02-02
DIRXX,NMFQS,Mutual Fund,USD,,
DIS,NYSE,Stock,USD,1962-01-02,2020-12-16
DISAX,NMFQS,Mutual Fund,USD,2006-12-29,2020-12-16
DISCA,NASDAQ,Stock,USD,2005-07-08,2020-12-16
DISCB,NASDAQ,Stock,USD,2005-11-10,2020-12-16
DISCK,NASDAQ,Stock,USD,2008-09-18,2020-12-16
DISCX,NMFQS,Mutual Fund,USD,2006-12-29,2020-12-16
DISEX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DISFX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DISGX,NMFQS,Mutual Fund,USD,2003-05-29,2017-08-11
DISH,NASDAQ,Stock,USD,1995-06-21,2020-12-16
DISHR,NASDAQ,Stock,USD,2019-11-25,2019-12-16
DISHX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DISIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
DISK,OTCBB,Stock,USD,2010-02-03,2012-10-03
DISMX,NMFQS,Mutual Fund,USD,2013-01-02,2020-12-16
DISPF,OTCGREY,Stock,USD,2009-04-30,2020-12-16
DISRX,NMFQS,Mutual Fund,USD,2006-12-29,2020-12-16
DISS,NASDAQ,Stock,USD,,
DISSX,NMFQS,Mutual Fund,USD,1997-06-30,2020-12-16
DISTU,NASDAQ,Stock,USD,,
DISVX,NMFQS,Mutual Fund,USD,1994-12-29,2020-12-16
DISYX,NMFQS,Mutual Fund,USD,2014-01-02,2020-12-16
DIT,NYSE MKT,Stock,USD,1995-08-04,2020-12-16
DITC,NASDAQ,Stock,USD,2006-12-28,2012-12-04
DITEX,NMFQS,Mutual Fund,USD,1983-08-11,2020-12-16
DITFX,NMFQS,Mutual Fund,USD,2017-02-02,2020-12-16
DITHF,OTCGREY,Stock,USD,2017-12-05,2020-12-16
DITI,NASDAQ,Stock,USD,,
DITIX,NMFQS,Mutual Fund,USD,2001-05-30,2018-12-11
DITTF,PINK,Stock,USD,2007-07-23,2020-12-16
DITYX,NMFQS,Mutual Fund,USD,2013-07-02,2018-12-11
DIUXF,PINK,Stock,USD,2020-05-29,2020-12-16
DIV,NYSE ARCA,ETF,USD,2013-03-12,2020-12-16
DIVA,NYSE ARCA,ETF,USD,2015-01-15,2020-12-16
DIVAAX,NMFQS,Mutual Fund,USD,,
DIVB,BATS,ETF,USD,2017-11-09,2020-12-16
DIVC,NYSE ARCA,ETF,USD,2014-09-16,2020-10-30
DIVE,,Stock,USD,,
DIVGX,NMFQS,Mutual Fund,USD,2019-05-01,2020-12-16
DIVHX,NMFQS,Mutual Fund,USD,2020-10-28,2020-12-16
DIVI,NYSE ARCA,ETF,USD,2014-07-30,2017-04-13
DIVIX,NMFQS,Mutual Fund,USD,2000-09-11,2017-08-11
DIVO,NYSE ARCA,ETF,USD,2016-12-14,2020-12-16
DIVPX,NMFQS,Mutual Fund,USD,2010-11-22,2020-12-16
DIVRX,NMFQS,Mutual Fund,USD,2003-05-30,2020-12-16
DIVS,NYSE,ETF,USD,,
DIVSX,NMFQS,Mutual Fund,USD,2003-01-23,2017-08-11
DIVTX,NMFQS,Mutual Fund,USD,1996-06-20,2018-03-09
DIVX,NASDAQ,Stock,USD,,
DIVY,NYSE ARCA,ETF,USD,2014-12-18,2020-09-21
DIYH,NASDAQ,Stock,USD,,
DIYXX,NMFQS,Mutual Fund,USD,,
DIZMF,PINK,Stock,USD,,
DIZNF,OTCGREY,Stock,USD,,
DIZTF,PINK,Stock,USD,2015-05-18,2020-12-16
DJ,,Stock,USD,,
DJACF,PINK,Stock,USD,2017-08-11,2018-09-06
DJCB,NYSE ARCA,Stock,USD,2019-10-25,2020-12-16
DJCI,NYSE ARCA,ETF,USD,2009-10-29,2020-12-09
DJCO,NASDAQ,Stock,USD,1992-02-25,2020-12-16
DJD,NYSE ARCA,ETF,USD,2015-12-16,2020-12-16
DJIFF,PINK,Stock,USD,2016-01-04,2020-12-16
DJO,,Stock,USD,,
DJP,NYSE ARCA,ETF,USD,2006-10-30,2020-12-16
DJPHF,PINK,Stock,USD,2013-04-03,2020-04-06
DJPY,NYSE ARCA,ETF,USD,2017-12-12,2020-10-30
DJRT,PINK,Stock,USD,,
DJSP,OTCCE,Stock,USD,2017-11-07,2020-12-16
DJTCQ,NYSE,Stock,USD,,
DJTFX,NMFQS,Mutual Fund,USD,2017-02-01,2020-12-16
DJUL,BATS,Stock,USD,2020-07-20,2020-12-16
DJUN,BATS,ETF,USD,2020-06-22,2020-12-16
DJWAX,NMFQS,Mutual Fund,USD,2018-09-17,2020-12-16
DJWCX,NMFQS,Mutual Fund,USD,2018-09-17,2020-12-16
DJWIX,NMFQS,Mutual Fund,USD,2018-09-17,2020-12-16
DJWYX,NMFQS,Mutual Fund,USD,2018-09-17,2020-12-16
DJXEF,OTCGREY,ETF,USD,,
DJXMF,OTCGREY,ETF,USD,,
DJXSF,OTCGREY,Stock,USD,2010-04-01,2020-12-16
DJXXF,OTCGREY,Stock,USD,2016-02-12,2020-12-16
DK,NYSE,Stock,USD,2006-05-04,2020-12-16
DK1,,Stock,USD,,
DKAM,PINK,Stock,USD,2012-02-10,2020-12-16
DKB.B,NYSE,Stock,USD,,
DKDRF,OTCGREY,Stock,USD,2013-04-04,2020-12-16
DKEY,,Stock,USD,,
DKGDF,OTCGREY,Stock,USD,2013-04-23,2018-04-06
DKGH,PINK,Stock,USD,2017-09-22,2020-12-16
DKGR,PINK,Stock,USD,2006-02-13,2020-12-16
DKHR,,Stock,USD,,
DKIAF,OTCGREY,Stock,USD,,
DKILF,PINK,Stock,USD,2007-11-08,2020-12-16
DKILY,PINK,Stock,USD,2010-02-11,2020-12-16
DKKGF,PINK,Stock,USD,2015-11-30,2020-07-29
DKL,NYSE,Stock,USD,2012-11-02,2020-12-16
DKLRF,PINK,Stock,USD,2007-08-08,2020-12-16
DKMR,PINK,Stock,USD,2008-10-22,2020-12-16
DKNG,NASDAQ,Stock,USD,2019-07-25,2020-12-16
DKNGZ,NASDAQ,Stock,USD,2019-07-19,2020-07-08
DKNMF,OTCMKTS,Stock,USD,2016-10-25,2018-08-21
DKS,NYSE,Stock,USD,2002-10-16,2020-12-16
DKSC,PINK,Stock,USD,2007-02-14,2020-12-16
DKSHF,OTCGREY,Stock,USD,2007-10-03,2020-12-16
DKSHY,OTCGREY,Stock,USD,,
DKT,NYSE,Stock,USD,2008-05-05,2019-12-27
DKTCL,NYSE,Stock,USD,2008-05-05,2019-12-26
DKTH,,Stock,USD,,
DKTS,OTCCE,Stock,USD,2017-09-25,2020-12-16
DL,NYSE,Stock,USD,2008-07-30,2020-12-16
DL1,,Stock,USD,,
DLA,NYSE MKT,Stock,USD,2000-07-03,2020-12-16
DLACX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DLAD,OTCCE,Stock,USD,2017-10-04,2020-12-16
DLAKF,OTCQX,Stock,USD,2009-10-28,2020-12-16
DLAKY,OTCQX,Stock,USD,2002-03-11,2020-12-16
DLAXX,NMFQS,Mutual Fund,USD,,
DLB,NYSE,Stock,USD,2005-02-17,2020-12-16
DLBDF,PINK,Stock,USD,2011-07-11,2017-09-18
DLBL,NYSE ARCA,ETF,USD,2010-08-10,2018-10-24
DLBMX,NMFQS,Mutual Fund,USD,1998-07-13,2020-12-16
DLBR,NYSE ARCA,ETF,USD,2017-08-16,2020-04-16
DLBS,NASDAQ,ETF,USD,2010-08-10,2020-03-11
DLBVX,NMFQS,Mutual Fund,USD,1995-07-25,2019-01-10
DLBXX,NMFQS,Mutual Fund,USD,,
DLCAX,NMFQS,Mutual Fund,USD,2013-10-31,2017-10-13
DLCEX,NMFQS,Mutual Fund,USD,2013-10-31,2020-12-16
DLCFX,NMFQS,Mutual Fund,USD,2017-03-20,2020-12-16
DLCGX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-06
DLCIX,NMFQS,Mutual Fund,USD,2013-10-31,2020-12-16
DLCMX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DLCR,PINK,Stock,USD,2017-09-22,2020-12-16
DLCZX,NMFQS,Mutual Fund,USD,2018-07-17,2020-12-16
DLDCX,NMFQS,Mutual Fund,USD,2003-10-31,2020-12-16
DLDFX,NMFQS,Mutual Fund,USD,2019-06-03,2020-12-16
DLDG,OTCCE,Stock,USD,2017-10-12,2020-12-16
DLDRX,NMFQS,Mutual Fund,USD,2003-10-31,2020-12-16
DLDYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DLDZX,NMFQS,Mutual Fund,USD,2019-06-03,2020-12-16
DLEGF,OTCGREY,Stock,USD,2020-09-15,2020-12-16
DLEGF,OTCGREY,Stock,USD,2020-09-14,2020-09-14
DLEGX,NMFQS,Mutual Fund,USD,2013-04-04,2015-06-16
DLELX,NMFQS,Mutual Fund,USD,2019-06-28,2020-12-16
DLELY,PINK,Stock,USD,,
DLENX,NMFQS,Mutual Fund,USD,2010-04-06,2020-12-16
DLEUF,OTCGREY,Stock,USD,2015-05-18,2020-12-16
DLEUX,NMFQS,Mutual Fund,USD,2016-12-28,2020-12-16
DLEXF,OTCMKTS,Stock,USD,2017-09-26,2019-01-30
DLEXY,OTCGREY,Stock,USD,2007-07-26,2020-12-16
DLFNX,NMFQS,Mutual Fund,USD,2010-06-01,2020-12-16
DLFRX,NMFQS,Mutual Fund,USD,2014-01-02,2020-12-16
DLGBX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DLGC,NASDAQ,Stock,USD,2013-04-17,2014-12-02
DLGCF,OTCGREY,Stock,USD,2017-10-16,2020-12-16
DLGEF,OTCGREY,Stock,USD,2017-10-17,2020-12-16
DLGI,OTCCE,Stock,USD,2017-09-26,2020-12-16
DLGNF,PINK,Stock,USD,2007-07-20,2020-12-16
DLHAX,NMFQS,Mutual Fund,USD,2007-09-28,2020-12-16
DLHC,NASDAQ,Stock,USD,1995-08-18,2020-12-16
DLHCX,NMFQS,Mutual Fund,USD,2010-01-28,2020-12-16
DLHIX,NMFQS,Mutual Fund,USD,2007-09-28,2020-12-16
DLHLF,OTCMKTS,Stock,USD,,
DLHLY,PINK,Stock,USD,2017-10-09,2019-08-29
DLHRX,NMFQS,Mutual Fund,USD,1997-05-30,2020-12-16
DLHYX,NMFQS,Mutual Fund,USD,2000-09-05,2020-12-16
DLI,NYSE,Stock,USD,,
DLIA,NASDAQ,Stock,USD,,
DLIA2,NASDAQ,Stock,USD,,
DLIAQ,OTCBB,Stock,USD,2014-12-22,2019-04-08
DLICY,PINK,Stock,USD,2018-12-18,2020-12-16
DLII,OTCCE,Stock,USD,2017-10-09,2020-12-16
DLINX,NMFQS,Mutual Fund,USD,2014-04-08,2020-12-16
DLJ,,Stock,USD,,
DLKGF,PINK,Stock,USD,2007-08-27,2020-12-16
DLLDX,NMFQS,Mutual Fund,USD,2014-12-16,2020-12-16
DLLFF,OTCGREY,Stock,USD,,
DLLLF,PINK,Stock,USD,2010-02-22,2020-12-16
DLLLY,PINK,Stock,USD,2013-01-11,2017-06-26
DLLR,NASDAQ,Stock,USD,2005-01-28,2014-06-13
DLM,NYSE,Stock,USD,,
DLMAF,OTCGREY,Stock,USD,2010-11-18,2020-12-16
DLMAX,NMFQS,Mutual Fund,USD,2008-02-01,2020-12-16
DLMCX,NMFQS,Mutual Fund,USD,2008-07-31,2020-12-16
DLMI,PINK,Stock,USD,2017-09-26,2020-12-16
DLMIX,NMFQS,Mutual Fund,USD,2008-02-01,2020-12-16
DLMRX,NMFQS,Mutual Fund,USD,2008-07-31,2020-12-16
DLMV,OTCQX,Stock,USD,1999-01-21,2020-10-30
DLN,NYSE ARCA,ETF,USD,2006-06-16,2020-12-16
DLNDY,PINK,Stock,USD,2015-10-22,2020-12-16
DLNG,NYSE,Stock,USD,2013-11-13,2020-12-16
DLNG-P-A,NYSE,Stock,USD,2015-07-27,2020-12-16
DLNG-P-B,NYSE,Stock,USD,2018-10-17,2020-12-16
DLNGPRA,NYSE,Stock,USD,,
DLNK,NASDAQ,Stock,USD,,
DLNO,OTCMKTS,Stock,USD,2007-04-02,2018-04-30
DLNO1,,Stock,USD,,
DLOC,PINK,Stock,USD,2017-11-21,2020-12-16
DLOV,OTCBB,Stock,USD,1995-08-18,2020-08-13
DLP,NYSE,Stock,USD,,
DLPCX,NMFQS,Mutual Fund,USD,2013-01-02,2020-12-16
DLPH,NYSE,Stock,USD,2017-12-05,2020-10-02
DLPM,OTCBB,Stock,USD,2015-08-13,2018-10-09
DLPN,NASDAQ,Stock,USD,2017-12-21,2020-12-16
DLPNW,NASDAQ,Stock,USD,2017-12-21,2020-12-16
DLPRX,NMFQS,Mutual Fund,USD,2013-01-03,2020-12-16
DLPTF,PINK,Stock,USD,2007-08-06,2020-12-16
DLPX,PINK,Stock,USD,1982-07-20,2020-12-16
DLQAX,NMFQS,Mutual Fund,USD,1996-06-20,2020-12-16
DLQIX,NMFQS,Mutual Fund,USD,1997-03-31,2020-12-16
DLR,NYSE,Stock,USD,2004-10-29,2020-12-16
DLR-P-C,NYSE,Stock,USD,2017-09-14,2020-12-16
DLR-P-F-CL,NYSE,Stock,USD,2017-03-07,2017-04-04
DLR-P-G,NYSE,Stock,USD,2014-09-22,2020-10-14
DLR-P-H-CL,NYSE,Stock,USD,2014-09-22,2019-03-29
DLR-P-J,NYSE,Stock,USD,2017-08-02,2020-12-16
DLR-P-K,NYSE,Stock,USD,2019-03-05,2020-12-16
DLR-P-L,NYSE,Stock,USD,2019-10-01,2020-12-16
DLREX,NMFQS,Mutual Fund,USD,2018-12-17,2020-12-16
DLRHX,NMFQS,Mutual Fund,USD,2010-01-28,2020-12-16
DLRVF,OTCMKTS,Stock,USD,2017-12-04,2019-07-05
DLRWF,PINK,Stock,USD,2020-04-24,2020-12-16
DLRYF,PINK,Stock,USD,2019-03-08,2020-12-16
DLS,NYSE ARCA,ETF,USD,2006-06-16,2020-12-16
DLSAX,NMFQS,Mutual Fund,USD,2013-08-02,2017-12-01
DLSC,OTCMKTS,Stock,USD,2001-01-02,2018-01-23
DLSCX,NMFQS,Mutual Fund,USD,2013-08-02,2017-12-01
DLSIF,OTCGREY,Stock,USD,,
DLSNX,NMFQS,Mutual Fund,USD,2011-10-06,2020-12-16
DLSXX,NMFQS,Mutual Fund,USD,,
DLSYX,NMFQS,Mutual Fund,USD,2013-08-02,2017-12-01
DLTA,OTCCE,Stock,USD,2017-09-25,2020-12-16
DLTAX,NMFQS,Mutual Fund,USD,2016-02-12,2020-12-16
DLTCX,NMFQS,Mutual Fund,USD,2016-02-12,2020-12-16
DLTH,NASDAQ,Stock,USD,2015-11-20,2020-12-16
DLTI,PINK,Stock,USD,2018-01-19,2020-12-16
DLTIX,NMFQS,Mutual Fund,USD,2016-10-19,2017-12-01
DLTK,NASDAQ,Stock,USD,,
DLTLX,NMFQS,Mutual Fund,USD,2016-02-12,2020-12-16
DLTNX,NMFQS,Mutual Fund,USD,2010-04-06,2020-12-16
DLTR,NASDAQ,Stock,USD,1995-03-09,2020-12-16
DLTRX,NMFQS,Mutual Fund,USD,2003-05-30,2020-12-16
DLTSX,NMFQS,Mutual Fund,USD,1998-09-30,2018-12-19
DLTTF,OTCGREY,Stock,USD,2017-04-26,2020-12-16
DLTVX,NMFQS,Mutual Fund,USD,2016-10-19,2017-12-01
DLTZ,OTCBB,Stock,USD,2002-01-15,2018-08-08
DLTZX,NMFQS,Mutual Fund,USD,2017-05-01,2020-12-16
DLUEY,PINK,Stock,USD,2015-01-27,2020-12-16
DLUSX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
DLVHF,PINK,Stock,USD,2018-05-09,2020-12-16
DLWI,NASDAQ,Stock,USD,,
DLX,NYSE,Stock,USD,1987-07-23,2020-12-16
DLXXF,OTCGREY,Stock,USD,2015-07-17,2020-02-28
DLY,NYSE,Stock,USD,2020-02-26,2020-12-16
DLYT,PINK,Stock,USD,2007-05-16,2020-12-16
DLYYX,NMFQS,Mutual Fund,USD,2013-08-02,2017-08-11
DLZXX,NMFQS,Mutual Fund,USD,,
DM,NYSE,Stock,USD,2019-05-03,2020-12-16
DM,NYSE,Stock,USD,2014-10-15,2019-01-25
DM-WS,NYSE,Stock,USD,2020-12-10,2020-12-10
DM-WS,NYSE,Stock,USD,2019-05-03,2020-12-16
DM1,NYSE,Stock,USD,,
DMAAX,NMFQS,Mutual Fund,USD,2016-01-04,2017-10-27
DMAC,NASDAQ,Stock,USD,2008-01-04,2020-12-16
DMACX,NMFQS,Mutual Fund,USD,2016-01-04,2017-10-27
DMAGX,NMFQS,Mutual Fund,USD,2017-04-07,2020-12-16
DMAN,PINK,Stock,USD,2011-10-21,2020-12-16
DMAN,NASDAQ,Stock,USD,,
DMAR,OTCMKTS,Stock,USD,2001-01-02,2019-07-12
DMATX,NMFQS,Mutual Fund,USD,,
DMAY,BATS,ETF,USD,2020-05-18,2020-12-16
DMB,NYSE,ETF,USD,2013-04-26,2020-12-16
DMBAX,NMFQS,Mutual Fund,USD,2009-08-03,2020-12-16
DMBCX,NMFQS,Mutual Fund,USD,1995-07-13,2020-12-16
DMBIX,NMFQS,Mutual Fund,USD,2008-12-15,2020-12-16
DMBTX,NMFQS,Mutual Fund,USD,,
DMBVX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
DMBYX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
DMBZX,NMFQS,Mutual Fund,USD,2004-10-13,2020-12-16
DMC.A,NASDAQ,Stock,USD,,
DMCA,,Stock,USD,,
DMCAX,NMFQS,Mutual Fund,USD,2018-03-28,2020-12-16
DMCCX,NMFQS,Mutual Fund,USD,2018-03-28,2020-12-16
DMCD,PINK,Stock,USD,1990-03-26,2020-12-16
DMCFX,NMFQS,Mutual Fund,USD,2019-05-24,2020-12-16
DMCGX,NMFQS,Mutual Fund,USD,,
DMCHY,PINK,Stock,USD,2017-09-28,2020-12-16
DMCIX,NMFQS,Mutual Fund,USD,2018-03-28,2020-12-16
DMCLF,OTCGREY,Stock,USD,,
DMCNX,NMFQS,Mutual Fund,USD,2000-12-29,2015-11-13
DMCRX,NMFQS,Mutual Fund,USD,2013-11-20,2020-12-16
DMCVX,NMFQS,Mutual Fund,USD,1995-09-29,2020-12-16
DMCX,NASDAQ,Stock,USD,,
DMCXX,NMFQS,Mutual Fund,USD,,
DMCYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DMD,NYSE,Stock,USD,,
